PropertyID,City,State,PropertyType,Bedrooms,Bathrooms,AreaSqFt,YearBuilt,Floor,TotalFloors,Furnishing,Parking,SaleType,SaleDate,Currency,Price
1848,Noida,Uttar Pradesh,Apartment,1,1,490,2013,17,26,Unfurnished,Open,Resale,2025-01-15,INR,5000000
2369,Lucknow,Uttar Pradesh,Townhouse,3,4,1673,2021,0,1,Furnished,Covered,Resale,2024-08-25,INR,9518069
2250,Jaipur,Rajasthan,House,5,5,3094,2020,0,1,Unfurnished,Covered,Resale,2023-05-18,INR,21529906
1884,Noida,Uttar Pradesh,Apartment,1,1,601,2005,23,27,Semi-Furnished,Covered,Resale,2024-01-28,INR,5605324
1512,Jaipur,Rajasthan,Condo,3,3,1123,1996,14,23,Semi-Furnished,Covered,Resale,2023-03-30,INR,6770372
1460,Delhi,Delhi,Apartment,1,1,491,2016,23,28,Semi-Furnished,Open,Resale,2024-04-18,INR,8715369
1939,Kolkata,West Bengal,Condo,1,1,452,2018,8,12,Semi-Furnished,Covered,Resale,2024-07-07,INR,5000000
1724,Gurgaon,Haryana,Townhouse,2,2,817,2014,0,1,Furnished,None,Resale,2024-04-05,INR,11998342
2026,Mumbai,Maharashtra,Apartment,3,4,1175,2004,4,14,Semi-Furnished,Covered,Resale,2023-02-18,INR,28241089
1608,Mumbai,Maharashtra,Apartment,2,2,1064,2000,3,9,Furnished,Covered,Resale,2023-05-21,INR,29485858
1978,Kolkata,West Bengal,Apartment,3,2,1683,2025,5,12,Unfurnished,Covered,New,2024-10-28,INR,16354358
509,Mumbai,Maharashtra,Apartment,2,3,1105,2001,25,31,Unfurnished,Open,Resale,2024-05-14,INR,26316377
633,Mumbai,Maharashtra,House,4,4,2446,1990,0,1,Semi-Furnished,Covered,Resale,2024-07-07,INR,58906782
916,Pune,Maharashtra,Condo,3,3,1387,2017,0,8,Furnished,Open,Resale,2023-12-31,INR,14616419
260,Kolkata,West Bengal,Apartment,3,3,1606,2025,14,18,Semi-Furnished,Open,New,2023-07-04,INR,16128510
1396,Chennai,Tamil Nadu,Apartment,2,2,849,2024,15,17,Unfurnished,Covered,New,2024-03-12,INR,10015081
2296,Ahmedabad,Gujarat,Apartment,2,2,833,2014,4,7,Unfurnished,Covered,Resale,2023-05-10,INR,5427487
2322,Bengaluru,Karnataka,Apartment,2,2,1052,2014,8,10,Semi-Furnished,Covered,Resale,2023-07-22,INR,13484418
803,Pune,Maharashtra,Apartment,2,2,948,1996,1,6,Unfurnished,Covered,Resale,2023-05-27,INR,8437997
1936,Hyderabad,Telangana,Apartment,2,1,737,2015,12,15,Unfurnished,None,Resale,2024-01-24,INR,6045540
1197,Kolkata,West Bengal,House,2,2,1078,1987,0,1,Semi-Furnished,Covered,Resale,2024-10-08,INR,9131280
1945,Jaipur,Rajasthan,Apartment,2,2,750,2018,11,20,Semi-Furnished,None,Resale,2024-09-14,INR,5000000
757,Mumbai,Maharashtra,Apartment,3,3,1464,2018,1,11,Semi-Furnished,None,Resale,2023-10-03,INR,37970522
802,Jaipur,Rajasthan,Apartment,4,5,2336,2001,4,6,Semi-Furnished,None,Resale,2024-01-14,INR,12315814
234,Hyderabad,Telangana,Condo,2,1,808,2024,7,17,Furnished,Covered,New,2025-01-29,INR,8877758
1515,Jaipur,Rajasthan,Apartment,3,3,1327,2024,15,23,Unfurnished,Covered,New,2025-05-31,INR,8428081
941,Gurgaon,Haryana,House,4,3,2851,2014,0,1,Unfurnished,Covered,Resale,2024-08-09,INR,34792003
999,Jaipur,Rajasthan,House,3,2,1514,1996,0,1,Semi-Furnished,Covered,Resale,2025-02-16,INR,8895347
1103,Mumbai,Maharashtra,Apartment,1,1,788,2022,9,18,Unfurnished,Covered,Resale,2023-02-21,INR,24164753
1464,Chennai,Tamil Nadu,Apartment,2,1,852,2008,20,27,Unfurnished,None,Resale,2023-05-28,INR,8416702
1877,Noida,Uttar Pradesh,Apartment,2,2,946,2017,14,17,Semi-Furnished,None,Resale,2023-05-17,INR,8811506
1226,Mumbai,Maharashtra,Condo,3,4,1647,2014,24,33,Unfurnished,Open,Resale,2023-06-27,INR,42617981
325,Ahmedabad,Gujarat,Apartment,2,1,744,2008,25,34,Unfurnished,Covered,Resale,2023-05-21,INR,5000000
1764,Bengaluru,Karnataka,House,4,3,1923,2000,0,1,Unfurnished,Covered,Resale,2023-03-06,INR,19850142
1954,Bengaluru,Karnataka,Apartment,2,1,841,2024,14,22,Furnished,None,New,2024-12-13,INR,10655508
1378,Jaipur,Rajasthan,Apartment,1,2,693,2016,23,29,Semi-Furnished,Covered,Resale,2023-04-18,INR,5000000
101,Bengaluru,Karnataka,Apartment,3,4,1306,2018,9,13,Semi-Furnished,Covered,Resale,2024-03-10,INR,14014836
2482,Delhi,Delhi,Townhouse,3,4,1553,2015,0,1,Semi-Furnished,Covered,Resale,2023-02-10,INR,30656856
1341,Noida,Uttar Pradesh,Apartment,2,3,753,2007,10,18,Unfurnished,Covered,Resale,2023-09-14,INR,6917973
388,Delhi,Delhi,Condo,2,2,1186,2000,8,12,Unfurnished,Covered,Resale,2024-06-07,INR,21525797
1955,Pune,Maharashtra,Condo,1,1,574,2011,4,13,Unfurnished,Covered,Resale,2023-07-18,INR,5384640
180,Lucknow,Uttar Pradesh,Apartment,4,3,2421,2014,24,33,Unfurnished,Open,Resale,2024-06-13,INR,15958439
1695,Lucknow,Uttar Pradesh,House,4,4,1833,2022,0,1,Unfurnished,Covered,Resale,2023-10-30,INR,11328044
1663,Delhi,Delhi,Condo,2,3,763,2023,8,11,Unfurnished,Covered,New,2025-07-26,INR,11365165
1305,Delhi,Delhi,House,3,4,1725,2005,0,1,Unfurnished,Covered,Resale,2024-06-27,INR,29045924
928,Noida,Uttar Pradesh,Apartment,1,2,547,2022,21,24,Unfurnished,Covered,Resale,2024-03-09,INR,5997025
1431,Ahmedabad,Gujarat,Condo,4,5,2204,2023,9,16,Unfurnished,None,Resale,2023-03-29,INR,15779655
2269,Mumbai,Maharashtra,Apartment,3,3,1191,1996,18,27,Semi-Furnished,Open,Resale,2023-07-04,INR,27648938
142,Chennai,Tamil Nadu,Apartment,1,1,596,1999,19,28,Furnished,None,Resale,2025-06-03,INR,7139411
369,Kolkata,West Bengal,House,4,3,2992,2012,0,1,Unfurnished,Covered,Resale,2023-10-30,INR,27331402
2446,Kolkata,West Bengal,House,3,3,1361,1995,0,1,Furnished,Covered,Resale,2023-08-16,INR,12923636
1086,Ahmedabad,Gujarat,Apartment,1,2,493,2011,16,22,Unfurnished,Covered,Resale,2023-08-06,INR,5000000
368,Chennai,Tamil Nadu,Apartment,3,3,1192,2004,25,35,Unfurnished,None,Resale,2025-02-22,INR,12185563
1675,Hyderabad,Telangana,Apartment,2,1,1070,1999,16,24,Furnished,Covered,Resale,2023-03-27,INR,12043551
1045,Jaipur,Rajasthan,Townhouse,2,2,934,2010,0,1,Semi-Furnished,None,Resale,2023-07-01,INR,5690195
319,Delhi,Delhi,House,5,5,3471,1989,0,1,Unfurnished,Open,Resale,2023-11-03,INR,53409876
1539,Mumbai,Maharashtra,Apartment,2,2,923,2021,16,26,Unfurnished,None,Resale,2024-06-20,INR,20972357
248,Lucknow,Uttar Pradesh,Apartment,3,3,1078,2009,12,21,Unfurnished,Open,Resale,2024-07-31,INR,5345104
322,Lucknow,Uttar Pradesh,Apartment,3,2,1022,2025,25,31,Unfurnished,None,Resale,2023-07-22,INR,6215181
1834,Pune,Maharashtra,Apartment,1,1,746,2020,17,20,Semi-Furnished,Covered,Resale,2025-04-25,INR,8041754
1840,Noida,Uttar Pradesh,Apartment,2,2,1084,2009,13,19,Unfurnished,Covered,Resale,2023-05-29,INR,10266749
1000,Bengaluru,Karnataka,Apartment,2,2,728,2016,1,3,Semi-Furnished,None,Resale,2023-10-01,INR,8735941
943,Jaipur,Rajasthan,Apartment,3,2,1403,2016,2,11,Semi-Furnished,Covered,Resale,2024-07-03,INR,8748050
1773,Gurgaon,Haryana,Apartment,4,5,1916,2010,15,23,Unfurnished,Covered,Resale,2025-08-20,INR,23514721
30,Delhi,Delhi,Apartment,2,2,767,2024,14,23,Unfurnished,Covered,New,2025-06-21,INR,13024489
1300,Hyderabad,Telangana,Apartment,2,1,997,2013,24,28,Unfurnished,Open,Resale,2025-07-15,INR,9965276
1994,Mumbai,Maharashtra,Apartment,1,1,732,2025,3,12,Unfurnished,Covered,New,2023-02-16,INR,19967702
1915,Bengaluru,Karnataka,Apartment,1,1,729,2013,17,21,Unfurnished,None,Resale,2025-02-02,INR,7213628
696,Hyderabad,Telangana,House,5,5,3964,2013,0,1,Unfurnished,Covered,Resale,2025-01-12,INR,39419936
2471,Gurgaon,Haryana,Apartment,2,2,935,2011,9,11,Furnished,None,Resale,2024-01-10,INR,13513012
2029,Ahmedabad,Gujarat,Apartment,3,4,1356,2006,10,18,Semi-Furnished,Covered,Resale,2024-10-07,INR,8670941
1601,Hyderabad,Telangana,Apartment,3,3,1030,2010,25,34,Semi-Furnished,Covered,Resale,2024-02-03,INR,10518585
2330,Mumbai,Maharashtra,House,4,5,2438,1986,0,1,Unfurnished,Covered,Resale,2023-08-30,INR,61062699
1232,Delhi,Delhi,Apartment,1,1,752,2018,6,12,Semi-Furnished,Covered,Resale,2023-01-21,INR,11390784
2174,Lucknow,Uttar Pradesh,Apartment,2,2,1009,2009,10,20,Unfurnished,Covered,Resale,2023-03-03,INR,5417220
1916,Noida,Uttar Pradesh,Townhouse,3,4,1515,2000,0,1,Furnished,Covered,Resale,2023-11-07,INR,14886326
1730,Lucknow,Uttar Pradesh,Townhouse,2,3,1095,2017,0,1,Unfurnished,Covered,Resale,2023-08-29,INR,6986010
1707,Gurgaon,Haryana,Condo,3,3,1489,2020,13,23,Unfurnished,Open,Resale,2023-01-02,INR,21577251
1704,Delhi,Delhi,House,3,3,1805,2009,0,1,Furnished,Covered,Resale,2023-03-16,INR,36071206
756,Chennai,Tamil Nadu,House,4,4,2415,2014,0,1,Unfurnished,Covered,Resale,2025-09-01,INR,33124118
1331,Kolkata,West Bengal,Apartment,3,3,1369,2024,7,9,Furnished,Covered,New,2025-05-06,INR,15079078
354,Kolkata,West Bengal,Apartment,1,2,751,2017,24,26,Unfurnished,None,Resale,2025-08-20,INR,6358168
209,Bengaluru,Karnataka,Condo,4,4,1576,1995,10,15,Semi-Furnished,Open,Resale,2024-08-04,INR,19480024
2145,Gurgaon,Haryana,Condo,2,2,1070,2013,17,19,Unfurnished,Covered,Resale,2024-08-10,INR,14334064
904,Chennai,Tamil Nadu,House,4,4,2693,2017,0,1,Semi-Furnished,Covered,Resale,2024-10-12,INR,34977600
953,Gurgaon,Haryana,Apartment,1,1,635,2024,0,2,Furnished,Covered,New,2025-03-07,INR,8238018
1338,Kolkata,West Bengal,Townhouse,1,1,687,2025,0,1,Unfurnished,Open,Resale,2025-05-26,INR,6317969
1552,Mumbai,Maharashtra,Apartment,2,1,847,2014,17,26,Unfurnished,Covered,Resale,2025-03-29,INR,20745148
1568,Pune,Maharashtra,Apartment,3,4,1532,2019,7,8,Semi-Furnished,Open,Resale,2025-04-05,INR,15397394
1944,Mumbai,Maharashtra,House,3,3,1334,1992,0,1,Semi-Furnished,Covered,Resale,2023-12-19,INR,31644552
486,Pune,Maharashtra,Apartment,2,2,1155,1999,4,7,Unfurnished,Covered,Resale,2024-09-20,INR,9122360
1630,Jaipur,Rajasthan,Apartment,4,4,2359,2016,23,28,Unfurnished,None,Resale,2023-01-02,INR,14815960
2040,Kolkata,West Bengal,Apartment,2,2,1073,2023,4,14,Unfurnished,None,Resale,2025-08-02,INR,8054175
200,Lucknow,Uttar Pradesh,Condo,3,2,1722,2003,15,24,Semi-Furnished,Open,Resale,2023-08-01,INR,8565284
230,Jaipur,Rajasthan,Apartment,4,4,2574,2010,5,14,Unfurnished,Covered,Resale,2024-03-02,INR,15605103
811,Mumbai,Maharashtra,Apartment,2,1,1140,2016,3,12,Unfurnished,None,Resale,2024-01-27,INR,26060470
788,Pune,Maharashtra,Apartment,4,4,2388,1998,4,14,Unfurnished,Open,Resale,2025-02-16,INR,21635644
411,Pune,Maharashtra,Apartment,2,2,1045,2020,13,14,Semi-Furnished,Open,Resale,2025-05-11,INR,11282576
630,Lucknow,Uttar Pradesh,Apartment,4,4,2120,2012,11,20,Furnished,Covered,Resale,2024-10-09,INR,13246786
1511,Ahmedabad,Gujarat,Apartment,2,2,734,1999,15,22,Furnished,Covered,Resale,2023-09-27,INR,5000000
663,Lucknow,Uttar Pradesh,Apartment,3,2,1192,2023,2,4,Unfurnished,None,New,2024-04-13,INR,6458453
2143,Noida,Uttar Pradesh,Apartment,3,3,1199,2002,3,13,Unfurnished,Covered,Resale,2024-02-09,INR,10801767
1919,Noida,Uttar Pradesh,Condo,2,3,1179,2010,20,25,Unfurnished,None,Resale,2025-02-23,INR,11651180
2335,Ahmedabad,Gujarat,House,4,4,2273,2017,0,1,Semi-Furnished,Covered,Resale,2023-06-23,INR,17214599
1270,Gurgaon,Haryana,Apartment,2,3,1195,1999,6,15,Semi-Furnished,Covered,Resale,2024-05-13,INR,16324666
70,Jaipur,Rajasthan,Apartment,2,3,869,2011,3,7,Unfurnished,Covered,Resale,2024-04-09,INR,5000000
444,Mumbai,Maharashtra,House,4,4,2444,2011,0,1,Furnished,None,Resale,2024-04-10,INR,66303742
2148,Noida,Uttar Pradesh,Apartment,3,3,1581,2007,22,23,Unfurnished,Covered,Resale,2023-12-28,INR,13858275
2242,Pune,Maharashtra,House,5,5,2603,2005,0,1,Unfurnished,Covered,Resale,2025-01-23,INR,26394559
1585,Gurgaon,Haryana,Apartment,3,4,1716,2005,13,15,Semi-Furnished,Open,Resale,2025-06-09,INR,22082139
232,Bengaluru,Karnataka,Apartment,2,2,1031,1999,23,27,Semi-Furnished,None,Resale,2024-04-05,INR,12185466
441,Pune,Maharashtra,Apartment,3,4,1750,2023,16,17,Semi-Furnished,Covered,New,2023-05-18,INR,19682446
1628,Noida,Uttar Pradesh,Apartment,3,4,1317,2020,3,7,Unfurnished,Open,Resale,2023-01-21,INR,13849860
1323,Mumbai,Maharashtra,Apartment,2,3,1124,2012,8,12,Unfurnished,Covered,Resale,2023-01-09,INR,27112840
1279,Jaipur,Rajasthan,Apartment,2,2,934,2011,22,26,Unfurnished,Covered,Resale,2025-06-14,INR,5726980
818,Mumbai,Maharashtra,Apartment,2,3,848,2018,15,20,Unfurnished,Open,Resale,2023-06-21,INR,22932599
600,Kolkata,West Bengal,House,5,4,3613,1985,0,1,Unfurnished,None,Resale,2024-06-06,INR,29478675
1057,Jaipur,Rajasthan,Condo,3,3,1788,2008,20,21,Unfurnished,Open,Resale,2023-02-22,INR,11032095
415,Mumbai,Maharashtra,Condo,2,2,1194,2016,24,32,Semi-Furnished,Covered,Resale,2023-01-14,INR,33992395
680,Bengaluru,Karnataka,Condo,2,2,721,2022,17,25,Semi-Furnished,Covered,Resale,2023-11-06,INR,11155454
1519,Lucknow,Uttar Pradesh,Condo,1,1,695,2017,24,27,Semi-Furnished,Covered,Resale,2025-03-20,INR,5000000
1117,Delhi,Delhi,Apartment,3,3,1145,2022,22,31,Unfurnished,Covered,Resale,2024-11-04,INR,24282350
280,Chennai,Tamil Nadu,Condo,1,1,628,2023,7,11,Furnished,Covered,New,2023-03-31,INR,7839016
1386,Delhi,Delhi,Apartment,2,2,1112,2012,5,7,Unfurnished,Open,Resale,2024-12-14,INR,17508922
409,Noida,Uttar Pradesh,Apartment,3,4,1321,2019,6,16,Semi-Furnished,Covered,Resale,2025-08-15,INR,13089503
1092,Bengaluru,Karnataka,Apartment,1,1,620,2023,0,3,Semi-Furnished,Covered,Resale,2023-05-26,INR,7866535
2283,Pune,Maharashtra,Townhouse,1,1,453,2024,0,1,Unfurnished,Open,New,2023-09-08,INR,5261788
1217,Delhi,Delhi,Apartment,2,2,869,2017,25,35,Semi-Furnished,Covered,Resale,2025-05-23,INR,14201578
2079,Noida,Uttar Pradesh,House,3,2,1227,1985,0,1,Unfurnished,None,Resale,2025-08-16,INR,10810609
499,Lucknow,Uttar Pradesh,Condo,2,2,1032,2020,2,5,Unfurnished,None,Resale,2025-04-08,INR,5271450
1709,Lucknow,Uttar Pradesh,Apartment,4,3,1598,2024,9,19,Semi-Furnished,Covered,New,2024-01-20,INR,9392446
2027,Noida,Uttar Pradesh,Apartment,3,4,1685,2022,8,10,Semi-Furnished,Covered,Resale,2024-10-19,INR,20553142
790,Chennai,Tamil Nadu,House,3,3,1116,2021,0,1,Semi-Furnished,Open,Resale,2025-07-10,INR,11628553
1071,Lucknow,Uttar Pradesh,Condo,2,2,862,2022,15,16,Unfurnished,Open,Resale,2023-07-22,INR,5139190
2266,Bengaluru,Karnataka,Condo,1,1,504,2020,15,22,Unfurnished,Covered,Resale,2025-05-05,INR,7137931
436,Gurgaon,Haryana,Apartment,2,3,990,2011,10,14,Furnished,None,Resale,2023-11-20,INR,13293646
2044,Bengaluru,Karnataka,Apartment,2,1,740,2024,8,16,Semi-Furnished,Covered,Resale,2023-06-27,INR,9760679
1880,Delhi,Delhi,Townhouse,2,2,715,2008,0,1,Unfurnished,Open,Resale,2025-04-16,INR,10397380
783,Delhi,Delhi,Condo,1,1,535,2018,23,28,Unfurnished,Covered,Resale,2025-06-10,INR,9560085
1477,Kolkata,West Bengal,Apartment,2,1,928,2017,6,9,Semi-Furnished,Covered,Resale,2024-10-29,INR,8017402
1832,Bengaluru,Karnataka,Apartment,1,2,665,2019,17,21,Semi-Furnished,Covered,Resale,2023-10-17,INR,8724670
1837,Lucknow,Uttar Pradesh,Condo,1,1,559,2025,11,21,Semi-Furnished,Covered,New,2023-04-26,INR,5000000
150,Ahmedabad,Gujarat,Apartment,4,4,1658,2009,23,32,Unfurnished,Covered,Resale,2025-03-18,INR,10653000
1195,Gurgaon,Haryana,Apartment,2,3,801,2025,25,28,Furnished,Covered,New,2025-05-08,INR,10831846
2452,Chennai,Tamil Nadu,Apartment,2,2,1057,1999,18,24,Unfurnished,Covered,Resale,2025-01-18,INR,10175820
1242,Lucknow,Uttar Pradesh,Apartment,3,3,1041,2025,3,10,Furnished,Open,New,2025-06-17,INR,6086245
1056,Mumbai,Maharashtra,House,3,3,1833,2000,0,1,Furnished,Covered,Resale,2024-10-30,INR,46374869
1770,Bengaluru,Karnataka,Apartment,3,3,1453,2021,18,21,Unfurnished,Covered,Resale,2025-01-15,INR,18841670
1690,Jaipur,Rajasthan,Townhouse,3,3,1305,2002,0,1,Semi-Furnished,Covered,Resale,2025-06-02,INR,7725051
2094,Gurgaon,Haryana,Apartment,3,3,1755,2009,14,19,Semi-Furnished,Covered,Resale,2023-05-20,INR,21365328
2193,Jaipur,Rajasthan,Apartment,2,2,1080,2020,19,20,Unfurnished,Covered,Resale,2024-02-17,INR,7814793
1930,Delhi,Delhi,Apartment,2,3,1165,2000,19,29,Furnished,Covered,Resale,2023-08-15,INR,22577996
164,Lucknow,Uttar Pradesh,House,3,2,1821,2013,0,1,Semi-Furnished,Open,Resale,2025-04-13,INR,9829576
439,Hyderabad,Telangana,Apartment,3,2,1744,1999,18,28,Semi-Furnished,Covered,Resale,2023-01-20,INR,14541241
1026,Mumbai,Maharashtra,Condo,3,3,1244,2006,18,26,Semi-Furnished,Open,Resale,2024-09-17,INR,32700719
1383,Hyderabad,Telangana,Apartment,3,3,1147,2021,19,20,Semi-Furnished,Open,Resale,2024-11-28,INR,13976974
1979,Delhi,Delhi,Apartment,2,2,809,2020,21,29,Unfurnished,Covered,Resale,2023-02-27,INR,12963582
830,Lucknow,Uttar Pradesh,Apartment,2,2,701,2024,10,17,Semi-Furnished,Open,New,2024-10-18,INR,5000000
655,Hyderabad,Telangana,Apartment,2,1,708,2015,18,28,Unfurnished,Covered,Resale,2023-11-09,INR,8341682
529,Delhi,Delhi,Condo,1,2,455,2018,1,7,Unfurnished,Covered,Resale,2024-10-09,INR,7557207
1134,Lucknow,Uttar Pradesh,Apartment,3,2,1596,2014,1,7,Furnished,Covered,Resale,2025-07-28,INR,9226629
50,Bengaluru,Karnataka,Condo,2,3,1004,2009,23,32,Furnished,Covered,Resale,2025-02-12,INR,11252507
68,Mumbai,Maharashtra,Apartment,2,2,1068,2012,20,28,Semi-Furnished,Covered,Resale,2024-07-22,INR,30130956
2017,Kolkata,West Bengal,Apartment,2,2,1172,2009,12,18,Unfurnished,Open,Resale,2025-08-21,INR,9122912
1371,Delhi,Delhi,Apartment,2,3,1058,2018,12,22,Semi-Furnished,Covered,Resale,2023-10-31,INR,18062999
2271,Mumbai,Maharashtra,Condo,2,1,1171,2006,24,25,Unfurnished,None,Resale,2023-03-24,INR,29601042
49,Delhi,Delhi,House,3,4,2051,1989,0,1,Furnished,None,Resale,2023-09-13,INR,33798174
1335,Noida,Uttar Pradesh,Condo,2,2,1150,2024,20,26,Unfurnished,Covered,New,2025-03-16,INR,12966753
1682,Lucknow,Uttar Pradesh,House,3,3,2024,2003,0,1,Unfurnished,None,Resale,2023-12-12,INR,10554929
839,Lucknow,Uttar Pradesh,Apartment,3,2,1464,2015,19,21,Unfurnished,None,Resale,2024-08-24,INR,8346515
2163,Hyderabad,Telangana,House,3,3,2072,2010,0,1,Unfurnished,Covered,Resale,2025-04-29,INR,21970305
125,Noida,Uttar Pradesh,Apartment,1,1,750,2025,21,28,Unfurnished,Covered,New,2024-07-29,INR,8356479
611,Chennai,Tamil Nadu,Apartment,2,2,993,1998,9,17,Semi-Furnished,Covered,Resale,2023-10-26,INR,10921285
1861,Pune,Maharashtra,Apartment,3,2,1279,2014,5,12,Unfurnished,Covered,Resale,2025-01-05,INR,11904871
2333,Bengaluru,Karnataka,Apartment,2,2,1154,2023,0,9,Unfurnished,None,New,2025-07-22,INR,12044774
1513,Pune,Maharashtra,Apartment,2,2,998,2013,9,12,Unfurnished,Covered,Resale,2024-07-27,INR,8956392
742,Lucknow,Uttar Pradesh,Apartment,3,3,1791,2024,6,10,Unfurnished,Covered,Resale,2024-04-09,INR,9102769
26,Mumbai,Maharashtra,House,2,3,1258,2012,0,1,Semi-Furnished,None,Resale,2025-05-23,INR,33394223
2389,Gurgaon,Haryana,Apartment,2,2,740,2008,19,21,Unfurnished,Covered,Resale,2024-01-28,INR,9838429
1753,Jaipur,Rajasthan,Condo,1,2,718,2014,24,32,Semi-Furnished,Open,Resale,2023-03-03,INR,5000000
1534,Hyderabad,Telangana,House,4,4,2781,2007,0,1,Unfurnished,Covered,Resale,2023-08-31,INR,26621851
1816,Jaipur,Rajasthan,Townhouse,2,1,801,2011,0,1,Semi-Furnished,Open,Resale,2024-03-25,INR,5000000
1617,Kolkata,West Bengal,Condo,2,2,1015,2022,19,27,Semi-Furnished,Covered,Resale,2023-05-08,INR,10675107
1455,Lucknow,Uttar Pradesh,Apartment,2,2,1111,2006,5,11,Unfurnished,Covered,Resale,2024-05-17,INR,5766698
566,Gurgaon,Haryana,Apartment,1,1,791,2017,1,3,Unfurnished,Open,Resale,2024-09-09,INR,9301766
846,Ahmedabad,Gujarat,Apartment,1,1,567,2014,10,17,Unfurnished,Covered,Resale,2023-08-07,INR,5000000
2490,Hyderabad,Telangana,Apartment,3,3,1677,2009,22,28,Unfurnished,None,Resale,2025-07-12,INR,12937353
1457,Pune,Maharashtra,Apartment,2,1,928,2011,7,13,Unfurnished,Covered,Resale,2023-09-10,INR,9312554
362,Hyderabad,Telangana,Apartment,2,2,1191,2023,8,10,Unfurnished,Open,New,2024-08-23,INR,13441006
1566,Ahmedabad,Gujarat,Condo,1,1,508,2000,23,29,Semi-Furnished,Covered,Resale,2024-04-15,INR,5000000
2499,Pune,Maharashtra,Apartment,2,2,1199,2014,7,14,Unfurnished,Open,Resale,2025-04-09,INR,11831394
2415,Jaipur,Rajasthan,Apartment,2,3,761,2020,16,20,Unfurnished,Covered,Resale,2024-09-01,INR,5081252
1835,Mumbai,Maharashtra,Apartment,2,2,836,2016,1,8,Semi-Furnished,Covered,Resale,2024-06-29,INR,19646645
1785,Gurgaon,Haryana,Condo,2,1,1013,2022,15,17,Unfurnished,Covered,Resale,2025-07-22,INR,14382079
431,Mumbai,Maharashtra,Apartment,2,1,721,1995,2,7,Unfurnished,Covered,Resale,2024-09-02,INR,14778599
2310,Hyderabad,Telangana,Apartment,2,3,790,2003,18,22,Semi-Furnished,None,Resale,2023-11-02,INR,7929789
638,Delhi,Delhi,Condo,2,2,866,2002,25,29,Semi-Furnished,None,Resale,2024-12-01,INR,14571482
2188,Chennai,Tamil Nadu,House,4,3,2545,2004,0,1,Unfurnished,Covered,Resale,2023-02-21,INR,26808752
652,Hyderabad,Telangana,Apartment,3,3,1014,2020,13,23,Furnished,Covered,Resale,2025-01-23,INR,11958224
241,Mumbai,Maharashtra,Apartment,2,1,1016,2018,15,16,Semi-Furnished,Covered,Resale,2025-08-14,INR,24499757
694,Hyderabad,Telangana,Apartment,2,1,774,2022,11,14,Unfurnished,Covered,Resale,2025-08-22,INR,8088046
71,Pune,Maharashtra,Apartment,2,2,798,2006,24,33,Unfurnished,Covered,Resale,2024-05-10,INR,7751381
2233,Gurgaon,Haryana,Apartment,2,2,1171,1995,10,14,Unfurnished,Open,Resale,2023-05-04,INR,11698614
651,Hyderabad,Telangana,Condo,2,3,1163,2005,16,24,Furnished,None,Resale,2024-07-20,INR,13565333
2019,Ahmedabad,Gujarat,Apartment,2,2,1199,2008,14,16,Semi-Furnished,Open,Resale,2024-03-12,INR,7860503
74,Chennai,Tamil Nadu,Apartment,2,2,1194,1998,2,9,Furnished,None,Resale,2025-08-21,INR,13866548
1164,Jaipur,Rajasthan,Townhouse,2,2,975,2018,0,1,Furnished,Covered,Resale,2025-05-17,INR,5594430
351,Delhi,Delhi,Condo,2,2,1197,2006,21,28,Unfurnished,Covered,Resale,2023-07-17,INR,20097344
2290,Mumbai,Maharashtra,Apartment,2,2,1028,2000,25,27,Furnished,Covered,Resale,2023-07-28,INR,29916938
2169,Chennai,Tamil Nadu,Apartment,2,3,1073,2020,8,18,Unfurnished,Covered,Resale,2024-05-01,INR,11549481
1099,Jaipur,Rajasthan,Apartment,3,3,1339,2012,6,7,Furnished,Covered,Resale,2024-03-03,INR,8951084
1447,Noida,Uttar Pradesh,Apartment,3,3,1081,2019,23,25,Semi-Furnished,None,Resale,2025-07-09,INR,10358898
2329,Lucknow,Uttar Pradesh,Apartment,1,1,693,2024,9,15,Unfurnished,Covered,New,2023-06-20,INR,5000000
77,Lucknow,Uttar Pradesh,Townhouse,2,3,730,2015,0,1,Unfurnished,Covered,Resale,2025-01-27,INR,5000000
433,Bengaluru,Karnataka,Apartment,3,3,1117,2005,24,33,Semi-Furnished,None,Resale,2025-03-29,INR,12733127
2350,Hyderabad,Telangana,Condo,3,2,1487,1998,9,10,Furnished,Covered,Resale,2024-09-05,INR,14772695
1293,Pune,Maharashtra,Apartment,2,2,842,2017,11,19,Semi-Furnished,Covered,Resale,2025-01-16,INR,8381360
158,Bengaluru,Karnataka,Apartment,2,2,1056,2022,0,2,Semi-Furnished,Covered,Resale,2025-02-16,INR,13431323
1799,Jaipur,Rajasthan,House,5,5,3074,2003,0,1,Unfurnished,Open,Resale,2025-06-03,INR,19380557
1406,Pune,Maharashtra,Apartment,3,3,1291,2016,24,26,Furnished,Covered,Resale,2023-10-19,INR,13016707
2051,Lucknow,Uttar Pradesh,House,3,3,1677,2018,0,1,Semi-Furnished,Covered,Resale,2025-07-25,INR,10532384
136,Mumbai,Maharashtra,Townhouse,1,2,685,2021,0,1,Unfurnished,Covered,Resale,2025-07-30,INR,20486935
2138,Jaipur,Rajasthan,Townhouse,4,3,1669,2000,0,1,Semi-Furnished,Covered,Resale,2023-08-11,INR,11338953
